month,stock_code,stock_name,industry,rank,score,pb,pe_ttm,roe_ttm,market_cap,volatility_20,excess_month,stock_return,stock_excess
2025-11,600027.SH,华电国际,公用事业,10,0.8574306873544066,1.3,9.06,9.1515,0.063284,0.012103288579100166,0.0025906465689638,-0.027985074626865725,-0.020179591095782125
2025-11,601169.SH,北京银行,银行,11,0.8587907394303511,0.43,4.55,5.6896,0.11966900000000001,0.010030290576496315,0.0025906465689638,0.014134275618374659,0.021939759149458258
2025-11,600998.SH,九州通,医药生物,12,0.8555312291885294,0.98,9.28,7.1197,0.025868000000000002,0.007796347485164118,0.0025906465689638,-0.031189083820662766,-0.023383600289579167
2025-11,600023.SH,浙能电力,公用事业,13,0.8534133517946726,0.93,9.61,8.3957,0.069994,0.014244711266475125,0.0025906465689638,-0.028735632183907955,-0.020930148652824356
2025-11,600642.SH,申能股份,公用事业,14,0.8465301776536414,1.11,10.24,8.4027,0.040719,0.007156568471994906,0.0025906465689638,-0.03125,-0.0234445164689164
2025-11,601319.SH,中国人保,非银金融,15,0.8334765057575938,1.19,7.02,16.0678,0.374577,0.017089253233747347,0.0025906465689638,-0.028588445503275772,-0.020782961972192173
2025-11,600398.SH,海澜之家,纺织服饰,16,0.8421501847828795,1.66,14.11,10.6353,0.029825,0.008228746914652824,0.0025906465689638,-0.0032206119162639935,0.004584871614819607
2025-11,601919.SH,中远海控,交通运输,17,0.8316324196223189,1.01,6.18,11.5953,0.235289,0.010727206118454596,0.0025906465689638,-0.004608294930875556,0.003197188600208044
2025-11,600863.SH,华能蒙电,公用事业,18,0.8425258581627758,1.65,13.82,12.0222,0.028522000000000002,0.012497892230198974,0.0025906465689638,0.06178489702517154,0.06959038055625513
2025-11,601000.SH,唐山港,交通运输,19,0.8458495653940311,1.14,13.34,6.651,0.023822,0.008038103716317645,0.0025906465689638,-0.04477611940298498,-0.03697063587190138
2025-11,600901.SH,江苏金租,非银金融,20,0.8375185830150024,1.4,11.1,9.954,0.035102,0.013075134179659461,0.0025906465689638,0.018549747048903997,0.026355230579987596
2025-11,601298.SH,青岛港,交通运输,21,0.8311700773867605,1.23,10.22,9.5171,0.056018,0.012693276064637327,0.0025906465689638,-0.017681589928566388,-0.009876106397482789
2025-11,000166.SZ,申万宏源,非银金融,22,0.8397707319329798,1.23,14.61,7.4232,0.136968,0.012783995408917956,0.0025906465689638,-0.053357865685372596,-0.045552382154288994
2025-11,600970.SH,中材国际,建筑装饰,23,0.8286008600789776,1.12,8.29,9.5846,0.024855000000000002,0.010054656393881584,0.0025906465689638,0.007383966244725704,0.015189449775809303
2025-11,000598.SZ,兴蓉环境,环保,24,0.8316502481327237,1.1,10.0,9.3734,0.021336,0.011669143477050888,0.0025906465689638,-0.027972027972028024,-0.020166544440944425
2025-11,600050.SH,中国联通,通信,25,0.8407402813832784,0.99,17.94,5.2093,0.169766,0.007053494734116013,0.0025906465689638,0.0036832412523020164,0.011488724783385616
2025-11,601728.SH,中国电信,通信,26,0.8354812174909712,1.35,17.88,6.7596,0.616758,0.008182675756547316,0.0025906465689638,0.020771513353115667,0.028576996884199266
2025-11,601117.SH,中国化学,建筑装饰,27,0.8310103180949515,0.73,7.91,6.6232,0.048122000000000005,0.01199502606384123,0.0025906465689638,-0.0398457583547559,-0.0320402748236723
2025-11,600582.SH,天地科技,机械设备,28,0.8278351277680643,0.99,9.09,9.372,0.025328,0.015189926933312364,0.0025906465689638,-0.0326797385620915,-0.0248742550310079
2025-11,600795.SH,国电电力,公用事业,29,0.8250083023601887,1.57,12.96,11.5594,0.096134,0.01707155239209337,0.0025906465689638,0.0556586270871986,0.0634641106182822
2025-11,601018.SH,宁波港,交通运输,30,0.840173654033417,0.92,15.76,4.9049,0.073538,0.010463812617269044,0.0025906465689638,0.0,0.0078054835310836
2025-12,601668.SH,中国建筑,建筑装饰,1,0.8967822519052713,0.45,4.85,8.0099,0.21651900000000002,0.0066469728024513,-0.1494613005646916,-0.01717557251908397,-0.16704072368299017
2025-12,600018.SH,上港集团,交通运输,2,0.8847068205634747,0.92,8.95,8.2481,0.12897899999999998,0.007187922546596904,-0.1494613005646916,-0.020036429872495543,-0.16990158103640174
2025-12,600023.SH,浙能电力,公用事业,3,0.8828957480942893,0.91,9.33,8.3957,0.067982,0.008818143346754058,-0.1494613005646916,-0.021696252465483346,-0.17156140362938954
2025-12,601818.SH,光大银行,银行,4,0.8816676541845327,0.43,5.28,6.2217,0.21270799999999998,0.010995244157571945,-0.1494613005646916,-0.03433476394849788,-0.18419991511240408
2025-12,601128.SH,常熟银行,银行,5,0.8661762690905276,0.81,5.72,11.3611,0.024012000000000002,0.009165047488615225,-0.1494613005646916,-0.026243093922652005,-0.1761082450865582
2025-12,600027.SH,华电国际,公用事业,6,0.8722729773065884,1.24,8.66,9.1515,0.060497,0.009930471844060158,-0.1494613005646916,-0.03838771593090218,-0.18825286709480837
2025-12,600582.SH,天地科技,机械设备,7,0.8677826040038779,0.96,8.79,9.372,0.0245,0.005701630968026951,-0.1494613005646916,-0.005067567567567655,-0.15493271873147385
2025-12,601916.SH,浙商银行,银行,8,0.8756692449618952,0.48,6.16,5.815,0.085964,0.010341677987844375,-0.1494613005646916,-0.02875399361022357,-0.17861914477412977
2025-12,002948.SZ,青岛银行,银行,9,0.8686195704741607,0.72,5.93,8.8673,0.028462,0.011859907029519874,-0.1494613005646916,-0.07770961145194277,-0.22757476261584897
2025-12,600578.SH,京能电力,公用事业,10,0.8673190967100467,1.29,8.82,10.8247,0.030661,0.011549327393834477,-0.1494613005646916,0.14410480349344978,-0.005760347670456412
2025-12,600968.SH,海油发展,石油石化,11,0.8698832920810563,1.35,10.11,10.2284,0.038627,0.011751480682288736,-0.1494613005646916,0.0052631578947368585,-0.14460199326916934
2025-12,600919.SH,江苏银行,银行,12,0.8584719638845703,0.77,5.78,9.5769,0.19764400000000001,0.00987105357207724,-0.1494613005646916,-0.029696046594055114,-0.1795611977579613
2025-12,002608.SZ,江苏国信,公用事业,13,0.8581856728509375,0.84,8.31,9.5172,0.029469,0.008303875891273689,-0.1494613005646916,-0.0461538461538461,-0.1960189973177523
2025-12,601077.SH,渝农商行,银行,14,0.8608917930604489,0.57,6.34,7.9429,0.07541,0.013001932340533227,-0.1494613005646916,-0.03417953577975963,-0.18404468694366583
2025-12,601216.SH,君正集团,基础化工,15,0.859112053184318,1.44,12.35,9.9822,0.041514999999999996,0.011339407631756395,-0.1494613005646916,-0.014227642276422814,-0.164092793440329
2025-12,000166.SZ,申万宏源,非银金融,16,0.8604972226749262,1.17,13.83,7.4232,0.129707,0.01006798879715378,-0.1494613005646916,0.02818270165208947,-0.12168244951181673
2025-12,601390.SH,中国中铁,建筑装饰,17,0.858990871569547,0.43,5.45,4.8209,0.13528099999999998,0.0074853333153339745,-0.1494613005646916,0.0022230455724343567,-0.14764210559147184
2025-12,000598.SZ,兴蓉环境,环保,18,0.850767955928827,1.06,9.72,9.3734,0.020738999999999997,0.0067904579154772805,-0.1494613005646916,0.044604316546762446,-0.10526083461714375
2025-12,600704.SH,物产中大,交通运输,19,0.8561477255708219,0.69,7.42,7.1652,0.028183,0.010729481651519249,-0.1494613005646916,0.0542056074766355,-0.0956595436872707
2025-12,600064.SH,南京高科,房地产,20,0.8448414408788802,0.74,6.3,12.6663,0.014639,0.009595179723488906,-0.1494613005646916,0.033096926713947816,-0.11676822444995838
2025-12,600795.SH,国电电力,公用事业,21,0.8526924884502353,1.66,13.68,11.5594,0.101485,0.012054007555505817,-0.1494613005646916,-0.11775043936731122,-0.2676155905312174
2025-12,600998.SH,九州通,医药生物,22,0.8533569420111197,0.95,8.99,7.1197,0.025061,0.009696354918946451,-0.1494613005646916,0.07042253521126773,-0.07944261595263846
2025-12,600269.SH,赣粤高速,交通运输,23,0.847005324163591,0.62,7.01,8.4486,0.012308,0.0085777879135488,-0.1494613005646916,-0.017077798861480087,-0.16694295002538628
2025-12,000543.SZ,皖能电力,公用事业,24,0.8405974259188945,1.07,7.68,11.5507,0.018338999999999998,0.010709021874488104,-0.1494613005646916,0.003708281829418958,-0.14615686933448724
2025-12,601298.SH,青岛港,交通运输,25,0.8428521777928346,1.21,10.04,9.5171,0.055045000000000004,0.011459755179888583,-0.1494613005646916,0.005591955264357962,-0.14427319589954823
2025-12,601000.SH,唐山港,交通运输,26,0.8514226615144883,1.09,12.74,6.651,0.022756000000000002,0.006357822917211696,-0.1494613005646916,0.0026041666666667407,-0.14726098449723946
2025-12,000987.SZ,越秀资本,非银金融,27,0.8427744555337745,1.15,10.15,9.404,0.036374000000000004,0.01224043001762443,-0.1494613005646916,0.18482758620689643,0.034962435042990236
2025-12,601919.SH,中远海控,交通运输,28,0.8271058317777015,1.01,6.16,11.5953,0.23420500000000002,0.012565541299870234,-0.1494613005646916,-0.014550264550264425,-0.16441541571417062
2025-12,600398.SH,海澜之家,纺织服饰,29,0.8361087088114904,1.65,14.07,10.6353,0.029729000000000002,0.010768785453660206,-0.1494613005646916,-0.021001615508885463,-0.17086676667279166
2025-12,601117.SH,中国化学,建筑装饰,30,0.8366385263420183,0.71,7.6,6.6232,0.046229,0.012196032428643555,-0.1494613005646916,-0.0026773761713519972,-0.1525425273352582
2026-01,601668.SH,中国建筑,建筑装饰,1,0.8893025151169306,0.44,4.76,8.0099,0.2128,0.008816444890368733,0.0285698048326642,-0.04077669902912617,-0.018196996121981574
2026-01,600018.SH,上港集团,交通运输,2,0.8850686488025491,0.9,8.77,8.2481,0.12641,0.006157398308527318,0.0285698048326642,-0.0817843866171003,-0.0592046837099557
2026-01,600023.SH,浙能电力,公用事业,3,0.8821748929851885,0.89,9.13,8.3957,0.06650700000000001,0.007786163879370478,0.0285698048326642,-0.004032258064516014,0.018547444842628585
2026-01,601818.SH,光大银行,银行,4,0.8866219352913702,0.41,5.1,6.2217,0.205618,0.007937293615021258,0.0285698048326642,-0.03851851851851851,-0.01593881561137391
2026-01,601658.SH,邮储银行,银行,5,0.881249290955755,0.65,7.5,6.9813,0.654518,0.007073723677831935,0.0285698048326642,-0.04261310305988364,-0.02003340015273904
2026-01,002948.SZ,青岛银行,银行,6,0.8765488472392097,0.66,5.47,8.8673,0.02625,0.008103025122028146,0.0285698048326642,0.16629711751662968,0.18887682042377427
2026-01,601128.SH,常熟银行,银行,7,0.864137483827111,0.79,5.57,11.3611,0.023381,0.008229679177401469,0.0285698048326642,0.02411347517730489,0.04669317808444949
2026-01,601916.SH,浙商银行,银行,8,0.8753051596101372,0.47,5.99,5.815,0.083492,0.008791892686875248,0.0285698048326642,-0.03289473684210531,-0.01031503393496071
2026-01,600968.SH,海油发展,石油石化,9,0.8696441264801092,1.36,10.16,10.2284,0.038831,0.00968893137996343,0.0285698048326642,0.09162303664921478,0.11420273955635939
2026-01,600582.SH,天地科技,机械设备,10,0.8631903760607964,0.96,8.75,9.372,0.024376,0.0069349827079735055,0.0285698048326642,-0.006791171477079749,0.01578853143006485
2026-01,002958.SZ,青农商行,银行,11,0.8696654866563545,0.47,5.78,7.5483,0.017166999999999998,0.005456574628238179,0.0285698048326642,-0.003236245954692518,0.01934345695245208
2026-01,601216.SH,君正集团,基础化工,12,0.863744633716489,1.42,12.17,9.9822,0.040924,0.008374476021869725,0.0285698048326642,0.14020618556701048,0.16278588847415507
2026-01,601919.SH,中远海控,交通运输,13,0.8465756803415657,0.99,6.07,13.2216,0.23079699999999997,0.007892772353848644,0.0285698048326642,-0.05033557046979864,-0.02775586756265404
2026-01,601298.SH,青岛港,交通运输,14,0.8510587021517525,1.2,9.92,9.5171,0.054395000000000006,0.00707411267520076,0.0285698048326642,0.13723150357995206,0.15981120648709665
2026-01,600027.SH,华电国际,公用事业,15,0.85758897433676,1.2,8.33,9.1515,0.058175,0.011788147825403874,0.0285698048326642,-0.03393213572854292,-0.011352432821398323
2026-01,601390.SH,中国中铁,建筑装饰,16,0.8579656418703077,0.42,5.38,4.8209,0.133553,0.006430194236679521,0.0285698048326642,-0.007393715341959317,0.015185987565185282
2026-01,600642.SH,申能股份,公用事业,17,0.8498046761326966,1.04,9.63,8.4027,0.038321,0.0067148911633524684,0.0285698048326642,0.05363984674329503,0.07621954965043963
2026-01,000166.SZ,申万宏源,非银金融,18,0.8578045195528473,1.19,14.13,7.4232,0.132461,0.008543528530940576,0.0285698048326642,-0.04914933837429103,-0.02656963546714643
2026-01,002608.SZ,江苏国信,公用事业,19,0.8498069625551062,0.81,7.93,9.5172,0.028109,0.009570920358166587,0.0285698048326642,0.016129032258064502,0.038708735165209104
2026-01,600704.SH,物产中大,交通运输,20,0.8527725445831682,0.73,7.81,7.1652,0.029682999999999998,0.00902419316537521,0.0285698048326642,-0.00886524822695034,0.01371445468019426
2026-01,600098.SH,广州发展,公用事业,21,0.8482758898833851,0.84,9.97,8.011,0.022963,0.007231255105020452,0.0285698048326642,0.047328244274809306,0.06990794718195391
2026-01,600269.SH,赣粤高速,交通运输,22,0.8450579912413443,0.61,6.89,8.4486,0.012097,0.006433672171908512,0.0285698048326642,-0.06370656370656369,-0.04112686079941909
2026-01,600064.SH,南京高科,房地产,23,0.8364539498268274,0.77,6.5,12.6663,0.015123,0.009391521491049841,0.0285698048326642,-0.012585812356979309,0.00999389055016529
2026-01,600901.SH,江苏金租,非银金融,24,0.8425238414575211,1.42,11.27,9.954,0.03562,0.010481346433757862,0.0285698048326642,0.003252032520325132,0.02583173542746973
2026-01,000791.SZ,甘肃能源,公用事业,25,0.8381253209301996,1.44,8.07,11.2351,0.021053,0.009638643491278685,0.0285698048326642,0.04006163328197232,0.06264133618911692
2026-01,000563.SZ,陕国投Ａ,非银金融,26,0.8480711320320693,0.96,12.58,7.7791,0.017899,0.009488633418961265,0.0285698048326642,-0.005714285714285672,0.016865417192858927
2026-01,600873.SH,梅花生物,基础化工,27,0.8297946957495038,1.77,7.58,19.7134,0.028575,0.006636749951970406,0.0285698048326642,0.03336604514229635,0.055945748049440955
2026-01,600050.SH,中国联通,通信,28,0.8474530147723616,0.94,17.05,5.4743,0.161324,0.006198567513693705,0.0285698048326642,-0.06395348837209303,-0.04137378546494842
2026-01,000598.SZ,兴蓉环境,环保,29,0.836366768544619,1.11,10.15,9.3734,0.021664,0.009058385353250627,0.0285698048326642,-0.02066115702479332,0.0019185458823512795
2026-01,600398.SH,海澜之家,纺织服饰,30,0.8386197253609554,1.62,13.77,10.6353,0.029105000000000002,0.008748970229857813,0.0285698048326642,-0.0066006600660065695,0.01597904284113803
2026-02,601668.SH,中国建筑,建筑装饰,1,0.8939673608840213,0.42,4.57,8.0099,0.204123,0.00956955018990982,0.0167762257662616,0.020242914979756943,0.005078657756838743
2026-02,601818.SH,光大银行,银行,2,0.8906333814591822,0.4,4.91,6.2217,0.197937,0.007876702533008931,0.0167762257662616,-0.0015408320493065508,-0.01670508927222475
2026-02,600027.SH,华电国际,公用事业,3,0.8835462298256459,1.15,8.05,9.1515,0.056201,0.00586831505575223,0.0167762257662616,0.0723140495867769,0.0571497923638587
2026-02,600023.SH,浙能电力,公用事业,4,0.884671699752273,0.88,9.1,8.3957,0.06623899999999999,0.008367432006203209,0.0167762257662616,0.0991902834008096,0.0840260261778914
2026-02,600018.SH,上港集团,交通运输,5,0.8832979994574259,0.82,8.58,8.2481,0.115003,0.01058304294871654,0.0167762257662616,0.038461538461538325,0.023297281238620127
2026-02,601658.SH,邮储银行,银行,6,0.8802073670056914,0.6,7.02,6.9813,0.6124850000000001,0.010054331647631748,0.0167762257662616,-0.021568627450980316,-0.036732884673898514
2026-02,600795.SH,国电电力,公用事业,7,0.877809193136014,1.33,10.94,11.5594,0.081152,0.012012604241029748,0.0167762257662616,0.0923076923076922,0.077143435084774
2026-02,601916.SH,浙商银行,银行,8,0.883215517955187,0.46,5.79,5.815,0.080746,0.005730357085070073,0.0167762257662616,0.023809523809523725,0.008645266586605525
2026-02,601988.SH,中国银行,银行,9,0.8716994818169332,0.65,7.28,6.0123,1.746391,0.008923227467416419,0.0167762257662616,-0.02029520295202958,-0.03545946017494778
2026-02,601919.SH,中远海控,交通运输,10,0.8571113009842329,0.94,5.74,13.2216,0.218419,0.007221793031755739,0.0167762257662616,0.09116607773851593,0.07600182051559773
2026-02,601398.SH,工商银行,银行,11,0.8634894870165957,0.68,7.11,6.6331,2.608894,0.008748510386833849,0.0167762257662616,-0.049180327868852514,-0.06434458509177071
2026-02,601939.SH,建设银行,银行,12,0.8600860570746718,0.67,6.97,7.4002,2.299467,0.009095967177384727,0.0167762257662616,-0.0091012514220703,-0.024265508644988498
2026-02,600582.SH,天地科技,机械设备,13,0.8626168453451263,0.95,8.69,9.372,0.024211,0.00917684682803115,0.0167762257662616,0.04957264957264962,0.03440839234973142
2026-02,002608.SZ,江苏国信,公用事业,14,0.85766519424274,0.82,8.06,9.5172,0.028562,0.008769304411212703,0.0167762257662616,0.10317460317460325,0.08801034595168505
2026-02,600011.SH,华能国际,公用事业,15,0.8565864824081643,1.61,7.38,10.4352,0.10753199999999999,0.010825930346537444,0.0167762257662616,0.08029197080291972,0.06512771358000152
2026-02,600642.SH,申能股份,公用事业,16,0.8489128362375526,1.1,10.15,8.4027,0.040376,0.007166874267932448,0.0167762257662616,0.07030303030303031,0.05513877308011211
2026-02,601319.SH,中国人保,非银金融,17,0.839404037099792,1.28,7.51,16.0678,0.400669,0.016972426373843382,0.0167762257662616,-0.05518763796909487,-0.07035189519201307
2026-02,000166.SZ,申万宏源,非银金融,18,0.8479978779603297,1.13,13.43,7.4232,0.125951,0.01399728485074824,0.0167762257662616,-0.011928429423459397,-0.027092686646377595
2026-02,601766.SH,中国中车,机械设备,19,0.8424293217156689,1.05,11.85,5.8857,0.179081,0.011398386947972057,0.0167762257662616,0.008012820512820484,-0.007151436710097716
2026-02,000598.SZ,兴蓉环境,环保,20,0.835681204047699,1.09,9.94,9.3734,0.021216,0.011637361090504613,0.0167762257662616,0.011251758087201136,-0.003912499135717064
2026-02,600704.SH,物产中大,交通运输,21,0.8381483690866758,0.71,7.61,7.1652,0.028907,0.01410585363324755,0.0167762257662616,0.04472271914132375,0.029558461918405554
2026-02,601018.SH,宁波港,交通运输,22,0.8463108765764087,0.96,14.83,4.9049,0.07665,0.008927477209133715,0.0167762257662616,0.08375634517766484,0.06859208795474664
2026-02,600269.SH,赣粤高速,交通运输,23,0.8353988964889005,0.57,8.58,8.4486,0.011327,0.0108053852043125,0.0167762257662616,0.01855670103092799,0.003392443808009791
2026-02,000563.SZ,陕国投Ａ,非银金融,24,0.8414261228368156,0.96,12.37,7.7791,0.017797,0.012668860364339946,0.0167762257662616,0.031609195402298784,0.016444938179380586
2026-02,600901.SH,江苏金租,非银金融,25,0.8325798665396268,1.43,11.3,9.954,0.035736000000000004,0.014724616866151367,0.0167762257662616,0.04700162074554304,0.03183736352262484
2026-02,601326.SH,秦港股份,交通运输,26,0.8396994406287063,0.97,12.17,7.0214,0.019668,0.012133445968805338,0.0167762257662616,0.03125,0.016085742777081802
2026-02,601186.SH,中国铁建,建筑装饰,27,0.8300687624419193,0.35,4.54,4.4242,0.096822,0.01105789318321446,0.0167762257662616,0.030855539971949453,0.015691282749031255
2026-02,600398.SH,海澜之家,纺织服饰,28,0.826377685251709,1.61,13.68,10.6353,0.028913,0.01406673689511684,0.0167762257662616,0.04817275747508298,0.033008500252164785
2026-02,600177.SH,雅戈尔,纺织服饰,29,0.8258422109727772,0.78,12.76,5.5921,0.033243,0.009047838302914567,0.0167762257662616,0.008344923504867818,-0.006819333718050382
2026-02,601728.SH,中国电信,通信,30,0.827612285004795,1.15,15.23,6.7596,0.525251,0.01573128245955217,0.0167762257662616,0.022648083623693305,0.007483826400775105
